code,name,status,ok_1d,ok_1m,count_1d,count_1m
601086.SH,国芳集团,Success,True,True,513,6553
688295.SH,中复神鹰,Success,True,True,513,6553
603516.SH,淳中科技,Success,True,True,513,6553
688612.SH,威迈斯,Success,True,True,513,6553
688209.SH,英集芯,Success,True,True,513,6553
600281.SH,华阳新材,Success,True,True,513,6553
603179.SH,新泉股份,Success,True,True,513,6553
603395.SH,红四方,Success,True,True,297,6553
600019.SH,宝钢股份,Success,True,True,513,6553
688091.SH,上海谊众,Success,True,True,513,6553
601699.SH,潞安环能,Success,True,True,513,6553
600476.SH,湘邮科技,Success,True,True,513,6553
603766.SH,隆鑫通用,Success,True,True,513,6553
688079.SH,美迪凯,Success,True,True,513,6553
603309.SH,维力医疗,Success,True,True,513,6553
603712.SH,七一二,Success,True,True,513,6554
688416.SH,恒烁股份,Success,True,True,513,6554
600085.SH,同仁堂,Success,True,True,513,6554
601368.SH,绿城水务,Success,True,True,513,6554
688560.SH,明冠新材,Success,True,True,513,6554
600859.SH,王府井,Success,True,True,513,6554
600187.SH,国中水务,Success,True,True,513,6554
603610.SH,麒盛科技,Success,True,True,513,6554
600500.SH,中化国际,Success,True,True,513,6554
688588.SH,凌志软件,Success,True,True,513,6554
688193.SH,仁度生物,Success,True,True,513,6554
603297.SH,永新光学,Success,True,True,513,6554
601279.SH,英利汽车,Success,True,True,513,6554
603701.SH,德宏股份,Success,True,True,513,6554
601616.SH,广电电气,Success,True,True,513,6554
600096.SH,云天化,Success,True,True,513,6554
603386.SH,骏亚科技,Success,True,True,513,6554
688499.SH,利元亨,Success,True,True,513,6554
688082.SH,盛美上海,Success,True,True,513,6554
600513.SH,联环药业,Success,True,True,513,6554
600108.SH,亚盛集团,Success,True,True,513,6554
688180.SH,君实生物-U,Success,True,True,513,6554
601788.SH,光大证券,Success,True,True,513,6554
603284.SH,C林平,Success,True,True,2,288
600567.SH,山鹰国际,Success,True,True,513,6554
688168.SH,安博通,Success,True,True,513,6554
688573.SH,信宇人,Success,True,True,513,6554
603677.SH,奇精机械,Success,True,True,513,6554
688507.SH,索辰科技,Success,True,True,513,6554
605155.SH,西大门,Success,True,True,513,6554
603218.SH,日月股份,Success,True,True,513,6554
600378.SH,昊华科技,Success,True,True,513,6554
600763.SH,通策医疗,Success,True,True,513,6554
600717.SH,天津港,Success,True,True,513,6554
603080.SH,新疆火炬,Success,True,True,513,6554
688318.SH,财富趋势,Success,True,True,513,6554
600390.SH,五矿资本,Success,True,True,513,6554
688777.SH,中控技术,Success,True,True,513,6554
603068.SH,博通集成,Success,True,True,513,6554
603505.SH,金石资源,Success,True,True,513,6554
601009.SH,南京银行,Success,True,True,513,6554
688601.SH,力芯微,Success,True,True,513,6554
600689.SH,上海三毛,Success,True,True,513,6554
600292.SH,电投水电,Success,True,True,513,6554
600661.SH,昂立教育,Success,True,True,513,6554
603182.SH,嘉华股份,Success,True,True,513,6554
603599.SH,广信股份,Success,True,True,513,6554
600615.SH,鑫源智造,Success,True,True,513,6554
603828.SH,ST柯利达,Success,True,True,513,5349
688286.SH,敏芯股份,Success,True,True,513,6554
600750.SH,华润江中,Success,True,True,513,6554
600724.SH,宁波富达,Success,True,True,513,6554
603919.SH,金徽酒,Success,True,True,513,6554
601138.SH,工业富联,Success,True,True,513,6554
603985.SH,恒润股份,Success,True,True,513,6554
603536.SH,惠发食品,Success,True,True,513,6554
601990.SH,南京证券,Success,True,True,513,6554
688229.SH,博睿数据,Success,True,True,513,6554
603887.SH,城地香江,Success,True,True,513,6554
603159.SH,上海亚虹,Success,True,True,513,6554
688646.SH,ST逸飞,Success,True,True,513,6555
605288.SH,凯迪股份,Success,True,True,513,6555
600249.SH,两面针,Success,True,True,513,6554
600626.SH,申达股份,Success,True,True,513,6554
688059.SH,华锐精密,Success,True,True,513,6555
603329.SH,上海雅仕,Success,True,True,513,6554
600993.SH,马应龙,Success,True,True,513,6555
600039.SH,四川路桥,Success,True,True,513,6555
600422.SH,昆药集团,Success,True,True,513,6555
600456.SH,宝钛股份,Success,True,True,513,6555
600520.SH,三佳科技,Success,True,True,513,6555
688819.SH,天能股份,Success,True,True,513,6555
600879.SH,航天电子,Success,True,True,513,6555
601727.SH,上海电气,Success,True,True,513,6555
605166.SH,聚合顺,Success,True,True,513,6555
603630.SH,拉芳家化,Success,True,True,513,6555
600980.SH,北矿科技,Success,True,True,513,6555
600968.SH,海油发展,Success,True,True,513,6555
605003.SH,众望布艺,Success,True,True,513,6555
603755.SH,日辰股份,Success,True,True,513,6555
605077.SH,华康股份,Success,True,True,513,6555
603721.SH,*ST天择,Success,True,True,513,6555
601636.SH,旗滨集团,Success,True,True,513,6555
688425.SH,铁建重工,Success,True,True,513,6555
688553.SH,汇宇制药-W,Success,True,True,513,6555
688148.SH,芳源股份,Success,True,True,513,6555
603657.SH,春光科技,Success,True,True,513,6555
603238.SH,诺邦股份,Success,True,True,513,6555
600128.SH,苏豪弘业,Success,True,True,513,6555
600533.SH,栖霞建设,Success,True,True,513,6555
600882.SH,妙可蓝多,Success,True,True,513,6555
600547.SH,山东黄金,Success,True,True,513,6555
688338.SH,赛科希德,Success,True,True,513,6555
601881.SH,中国银河,Success,True,True,513,6555
688757.SH,胜科纳米,Success,True,True,219,6555
605305.SH,中际联合,Success,True,True,513,6555
603048.SH,浙江黎明,Success,True,True,513,6555
600743.SH,华远控股,Success,True,True,513,6555
600358.SH,ST联合,Success,True,True,513,6555
601869.SH,长飞光纤,Success,True,True,513,6555
605399.SH,晨光新材,Success,True,True,513,6555
600737.SH,中粮糖业,Success,True,True,513,6555
600641.SH,先导基电,Success,True,True,513,6555
600635.SH,大众公用,Success,True,True,513,6555
603808.SH,歌力思,Success,True,True,513,6555
688621.SH,阳光诺和,Success,True,True,513,6555
603551.SH,奥普科技,Success,True,True,513,6555
688655.SH,迅捷兴,Success,True,True,513,6555
688575.SH,亚辉龙,Success,True,True,513,6555
601766.SH,中国中车,Success,True,True,513,6555
688501.SH,青达环保,Success,True,True,513,6555
600192.SH,长城电工,Success,True,True,513,6555
600589.SH,大位科技,Success,True,True,513,6555
600838.SH,上海九百,Success,True,True,513,6555
603605.SH,珀莱雅,Success,True,True,513,6555
600515.SH,海南机场,Success,True,True,513,6555
688186.SH,广大特材,Success,True,True,513,6555
603699.SH,纽威股份,Success,True,True,513,6555
603282.SH,亚光股份,Success,True,True,513,6555
600561.SH,江西长运,Success,True,True,513,6555
603380.SH,易德龙,Success,True,True,513,6555
688084.SH,晶品特装,Success,True,True,513,6555
600463.SH,空港股份,Success,True,True,513,6555
600078.SH,澄星股份,Success,True,True,513,6555
603368.SH,柳药集团,Success,True,True,513,6555
603773.SH,沃格光电,Success,True,True,513,6555
603707.SH,健友股份,Success,True,True,513,6555
688018.SH,乐鑫科技,Success,True,True,513,6555
688403.SH,汇成股份,Success,True,True,513,6555
600667.SH,太极实业,Success,True,True,513,6555
601939.SH,建设银行,Success,True,True,513,6556
600208.SH,衢州发展,Success,True,True,513,6556
600613.SH,神奇制药,Success,True,True,513,6556
688280.SH,精进电动-UW,Success,True,True,513,6556
605255.SH,天普股份,Success,True,True,513,5351
603118.SH,共进股份,Success,True,True,513,6556
688607.SH,康众医疗,Success,True,True,513,6556
603577.SH,汇金通,Success,True,True,513,6556
688268.SH,华特气体,Success,True,True,513,6556
600396.SH,华电辽能,Success,True,True,513,6556
601179.SH,中国西电,Success,True,True,513,6556
600765.SH,中航重机,Success,True,True,513,6556
603958.SH,哈森股份,Success,True,True,503,6556
600711.SH,盛屯矿业,Success,True,True,513,6556
688382.SH,益方生物-U,Success,True,True,513,6556
688799.SH,华纳药厂,Success,True,True,513,6556
603086.SH,先达股份,Success,True,True,513,6556
600287.SH,苏豪时尚,Success,True,True,513,6556
688660.SH,电气风电,Success,True,True,513,6556
601068.SH,中铝国际,Success,True,True,513,6556
600674.SH,川投能源,Success,True,True,513,6556
603197.SH,保隆科技,Success,True,True,513,6556
600600.SH,青岛啤酒,Success,True,True,513,6556
688293.SH,奥浦迈,Success,True,True,513,6556
600776.SH,东方通信,Success,True,True,513,6556
600319.SH,亚星化学,Success,True,True,513,6556
600702.SH,舍得酒业,Success,True,True,513,6556
601599.SH,浙文影业,Success,True,True,513,6556
688391.SH,钜泉科技,Success,True,True,513,6556
603095.SH,越剑智能,Success,True,True,513,6556
601828.SH,美凯龙,Success,True,True,513,6556
688716.SH,中研股份,Success,True,True,513,6556
603009.SH,北特科技,Success,True,True,513,6556
688379.SH,华光新材,Success,True,True,513,6556
603466.SH,风语筑,Success,True,True,513,6556
600506.SH,统一股份,Success,True,True,513,6556
688195.SH,腾景科技,Success,True,True,513,6556
603291.SH,联合水务,Success,True,True,513,6556
600572.SH,康恩贝,Success,True,True,513,6556
600169.SH,ST太重,Success,True,True,513,6556
688566.SH,吉贝尔,Success,True,True,513,6556
603279.SH,景津装备,Success,True,True,513,6556
603662.SH,柯力传感,Success,True,True,513,6556
688109.SH,品茗科技,Success,True,True,513,6556
688512.SH,慧智微-U,Success,True,True,513,6556
603616.SH,韩建河山,Success,True,True,513,6556
601677.SH,明泰铝业,Success,True,True,513,6556
600929.SH,雪天盐业,Success,True,True,513,6556
688410.SH,山外山,Success,True,True,513,6556
601218.SH,吉鑫科技,Success,True,True,513,6556
600498.SH,烽火通信,Success,True,True,513,6556
603788.SH,宁波高发,Success,True,True,513,6556
603393.SH,新天然气,Success,True,True,513,6556
688097.SH,博众精工,Success,True,True,513,6556
600470.SH,六国化工,Success,True,True,513,6556
601901.SH,方正证券,Success,True,True,513,6556
600230.SH,沧州大化,Success,True,True,513,6556
603816.SH,顾家家居,Success,True,True,513,6556
601975.SH,招商南油,Success,True,True,513,6556
603120.SH,肯特催化,Success,True,True,204,6556
688352.SH,颀中科技,Success,True,True,513,6557
603056.SH,德邦股份,Success,True,True,497,2892
603988.SH,中电电机,Success,True,True,513,6557
688326.SH,经纬恒润-W,Success,True,True,513,6557
603022.SH,新通联,Success,True,True,513,6557
603439.SH,三力制药,Success,True,True,513,6556
600729.SH,重庆百货,Success,True,True,513,6556
600332.SH,白云山,Success,True,True,513,6557
600346.SH,恒力石化,Success,True,True,513,6557
603960.SH,克来机电,Success,True,True,513,6557
601877.SH,正泰电器,Success,True,True,513,6557
688539.SH,高华科技,Success,True,True,513,6557
688122.SH,西部超导,Success,True,True,513,6557
600800.SH,渤海化学,Success,True,True,513,6557
603226.SH,菲林格尔,Success,True,True,513,6557
688156.SH,路德科技,Success,True,True,513,6557
600874.SH,创业环保,Success,True,True,513,6557
600559.SH,老白干酒,Success,True,True,513,6557
605183.SH,确成股份,Success,True,True,513,6557
605598.SH,上海港湾,Success,True,True,513,6557
600136.SH,ST明诚,Success,True,True,513,6557
605081.SH,*ST太和,Success,True,True,513,6557
605069.SH,正和生态,Success,True,True,513,6557
603324.SH,盛剑科技,Success,True,True,513,6557
601233.SH,桐昆股份,Success,True,True,513,6557
688020.SH,方邦股份,Success,True,True,513,6557
601628.SH,中国人寿,Success,True,True,513,6557
600976.SH,健民集团,Success,True,True,513,6557
603350.SH,安乃达,Success,True,True,394,6557
600151.SH,航天机电,Success,True,True,513,6557
600125.SH,铁龙物流,Success,True,True,513,6557
688807.SH,优迅股份,Success,True,True,37,6557
688131.SH,皓元医药,Success,True,True,513,6557
605178.SH,时空科技,Success,True,True,513,6557
603235.SH,天新药业,Success,True,True,513,6557
600867.SH,通化东宝,Success,True,True,513,6557
603337.SH,杰克科技,Success,True,True,513,6557
688428.SH,诺诚健华-U,Success,True,True,513,6557
688033.SH,天宜新材,Success,True,True,513,6557
600965.SH,福成股份,Success,True,True,513,6557
603758.SH,秦安股份,Success,True,True,513,6557
688047.SH,龙芯中科,Success,True,True,513,6557
600053.SH,九鼎投资,Success,True,True,513,6557
600448.SH,华纺股份,Success,True,True,513,6557
600027.SH,华电国际,Success,True,True,513,6557
688658.SH,悦康药业,Success,True,True,513,6557
603528.SH,多伦科技,Success,True,True,513,6557
603899.SH,晨光股份,Success,True,True,513,6557
688237.SH,超卓航科,Success,True,True,513,6557
600638.SH,新黄浦,Success,True,True,513,6557
600223.SH,福瑞达,Success,True,True,513,6557
601966.SH,玲珑轮胎,Success,True,True,513,6557
605296.SH,神农集团,Success,True,True,513,6557
600257.SH,大湖股份,Success,True,True,513,6557
603871.SH,嘉友国际,Success,True,True,513,6557
600355.SH,*ST精伦,Success,True,True,513,6557
603045.SH,福达合金,Success,True,True,513,6557
601126.SH,四方股份,Success,True,True,513,6557
688335.SH,复洁科技,Success,True,True,513,6557
603031.SH,安孚科技,Success,True,True,513,6557
603311.SH,金海高科,Success,True,True,513,6557
688015.SH,交控科技,Success,True,True,513,6557
600486.SH,扬农化工,Success,True,True,513,6557
605028.SH,世茂能源,Success,True,True,513,6557
603365.SH,水星家纺,Success,True,True,513,6557
601669.SH,中国电建,Success,True,True,513,6557
688061.SH,灿瑞科技,Success,True,True,513,6557
600075.SH,新疆天业,Success,True,True,513,6557
688089.SH,嘉必优,Success,True,True,513,6557
600177.SH,雅戈尔,Success,True,True,513,6558
600518.SH,康美药业,Success,True,True,513,6558
600103.SH,青山纸业,Success,True,True,513,6558
688590.SH,新致软件,Success,True,True,513,6558
601398.SH,工商银行,Success,True,True,513,6558
688117.SH,圣诺生物,Success,True,True,513,6558
600584.SH,长电科技,Success,True,True,513,6558
600835.SH,上海机电,Success,True,True,513,6558
603213.SH,镇洋发展,Success,True,True,513,6558
603608.SH,天创时尚,Success,True,True,513,6558
688163.SH,赛伦生物,Success,True,True,513,6558
688578.SH,艾力斯,Success,True,True,513,6558
600841.SH,动力新科,Success,True,True,513,6558
603267.SH,鸿远电子,Success,True,True,513,6558
600307.SH,酒钢宏兴,Success,True,True,513,6558
600373.SH,中文传媒,Success,True,True,513,6558
600768.SH,宁波富邦,Success,True,True,513,6558
603955.SH,大千生态,Success,True,True,513,6558
688367.SH,工大高科,Success,True,True,513,6558
603063.SH,禾望电气,Success,True,True,513,6558
601100.SH,恒立液压,Success,True,True,513,6558
688708.SH,佳驰科技,Success,True,True,290,6558
688313.SH,仕佳光子,Success,True,True,513,6558
600780.SH,通宝能源,Success,True,True,513,6558
603017.SH,中衡设计,Success,True,True,513,6558
603161.SH,科华控股,Success,True,True,513,6558
688265.SH,南模生物,Success,True,True,513,6558
605258.SH,协和电子,Success,True,True,513,6558
603115.SH,海星股份,Success,True,True,513,6558
601002.SH,晋亿实业,Success,True,True,513,6558
688211.SH,中科微至,Success,True,True,513,6558
600682.SH,南京新百,Success,True,True,513,6558
600299.SH,安迪苏,Success,True,True,513,6558
603189.SH,网达软件,Success,True,True,513,6558
603823.SH,百合花,Success,True,True,513,6558
688696.SH,极米科技,Success,True,True,513,6558
600271.SH,航天信息,Success,True,True,513,6558
603070.SH,万控智造,Success,True,True,513,6558
601113.SH,华鼎股份,Success,True,True,513,6558
688300.SH,联瑞新材,Success,True,True,513,6558
600793.SH,宜宾纸业,Success,True,True,513,6558
600388.SH,龙净环保,Success,True,True,513,6558
603004.SH,鼎龙科技,Success,True,True,513,6558
688787.SH,海天瑞声,Success,True,True,513,6558
603098.SH,森特股份,Success,True,True,513,6558
601825.SH,沪农商行,Success,True,True,513,6558
600360.SH,*ST华微,Success,True,True,513,6558
600216.SH,浙江医药,Success,True,True,513,6558
688685.SH,迈信林,Success,True,True,513,6558
600262.SH,北方股份,Success,True,True,513,6558
